Customer_ID,Customer_Name,Gender,Age,State,City,Bank_Branch,Account_Type,Transaction_ID,Transaction_Date,Transaction_Time,Transaction_Amount,Merchant_ID,Transaction_Type,Merchant_Category,Account_Balance,Transaction_Device,Transaction_Location,Device_Type,Is_Fraud,Transaction_Currency,Customer_Contact,Transaction_Description,Customer_Email,anomaly_score,is_outlier_iso_forest
7d85a3ee-c97a-4ef2-8215-9e7a8adef1aa,Ansh Issac,Female,25,Odisha,Rourkela,Rourkela Branch,Savings,80283c21-35df-4d84-b6c0-252dc070de9d,03-01-2025,19:14:15,77747.93,c34e293a-f422-406f-a56d-bad8d6e1fb82,Credit,Health,97523.73,Tablet,"Rourkela, Odisha",Mobile,0,INR,+9196600XXXXXX,Online workshop,anshXXXXX@XXXXXX.com,-0.048343311001463496,-1
8a34eddb-52f7-4da3-9356-c61dda229c13,Advika Taneja,Male,25,Sikkim,Namchi,Namchi Branch,Savings,9bca3b81-a5d6-4d29-aa08-1b88baec9490,18-01-2025,12:18:11,58711.94,7990892c-61b6-4c0a-b2a2-21e7ff0d5a72,Bill Payment,Clothing,97861.76,ATM,"Namchi, Sikkim",Mobile,0,INR,+9199765XXXXXX,Car service,advikaXXXX@XXXXXX.com,-0.04234736538269035,-1
21de9135-fbde-4665-96ec-81c6729e5db2,Tristan Dora,Male,42,Madhya Pradesh,Indore,Indore Branch,Business,cef90b18-43c9-4efd-a160-997fd2a4f996,15-01-2025,02:34:19,24634.11,ae1bb1c0-1ce2-4e19-879b-e19b3453102a,Withdrawal,Electronics,54638.74,ATM,"Indore, Madhya Pradesh",Desktop,0,INR,+9193926XXXXXX,Cafe purchase,tristanXXXX@XXXXX.com,0.017331309441085185,1
b0bb9d68-fa87-4f3d-9500-2ad0581225f8,Harita Bora,Male,49,Bihar,Bhagalpur,Bhagalpur Branch,Business,1c90bde9-7d16-4212-80a5-691aa63dc0e6,26-01-2025,22:20:11,9140.02,948dd3b9-6450-46d3-ac94-62593bd83095,Credit,Clothing,73588.27,ATM Booth Kiosk,"Bhagalpur, Bihar",POS,0,INR,+9196555XXXXXX,Tax payment,haritaXXXX@XXXXX.com,-0.00949556182833211,-1
cca8e34d-a113-4a64-a946-56a0bf15843d,Nisha Mistry,Male,64,Telangana,Warangal,Warangal Branch,Business,1607b651-d28d-474a-b25b-a4d4797eca00,29-01-2025,05:10:26,70328.3,2d20fcc9-e85f-4e03-b59a-782491adce66,Withdrawal,Clothing,84817.41,ATM Booth Kiosk,"Warangal, Telangana",ATM,0,INR,+9198017XXXXXX,Sports equipment purchase,nishaXXX@XXXXXXX.com,-0.004744357861098392,-1
7ca2f443-e4f3-4913-9d0d-66461524d9e2,Ikshita Walla,Female,39,Meghalaya,Jowai,Jowai Branch,Business,5632d3bc-6aab-4e65-95e9-ec1f759e8f67,09-01-2025,13:04:58,32377.43,a273bd50-2572-4bb8-a64b-cee0d6587c2d,Withdrawal,Restaurant,55090.06,Self-service Banking Machine,"Jowai, Meghalaya",Desktop,0,INR,+9195111XXXXXX,Consulting fee,ikshitaXXX@XXXXXXX.com,0.03723811145373079,1
baa21845-afbe-4c83-8ee0-b26cba8106cc,Aachal Singh,Female,33,Chandigarh,Chandigarh,Chandigarh Branch,Checking,0e080e75-7cf8-4aa4-b7bc-bd9b9b94f7df,22-01-2025,10:39:23,18574.48,22d18515-6c5e-48e0-9e5d-7046e795e5f6,Withdrawal,Health,68852.8,ATM Booth Kiosk,"Chandigarh, Chandigarh",POS,0,INR,+9193465XXXXXX,Streaming service subscription,aachalXXXXX@XXXXXXX.com,0.010249448953514928,1
e94928a6-702f-41ea-99fb-0acd530faf88,Aryan Raju,Male,31,Uttar Pradesh,Lucknow,Lucknow Branch,Checking,cf748df9-ec6e-419d-91ec-88cbf185be91,07-01-2025,06:54:10,62426.15,c63b9eaa-be4b-4f32-8d8e-412bf655db57,Debit,Clothing,44179.3,QR Code Scanner,"Lucknow, Uttar Pradesh",Desktop,0,INR,+9197986XXXXXX,Vehicle insurance,aryanXXXXX@XXXXXX.com,0.016229739194950965,1
37ecd216-5bce-4b38-9c7d-e8a5ee464b70,Nisha Jhaveri,Male,27,Sikkim,Jorethang,Jorethang Branch,Business,f5e267a2-bd3f-4ce3-ad5a-f14cd5cd9894,27-01-2025,00:49:14,66314.99,24f9e8b6-65b7-4afb-9ec3-835449c5e035,Credit,Electronics,20255.39,Payment Gateway Device,"Jorethang, Sikkim",POS,0,INR,+9196917XXXXXX,Gift for partner,nishaXXXX@XXXXXX.com,-0.007349684242891397,-1
4c0d746d-f652-4746-9727-ec00f216cfea,Anya Patil,Female,68,Uttar Pradesh,Varanasi,Varanasi Branch,Business,3ec95ab3-ea75-4fa7-9c0c-ccf86604af31,09-01-2025,21:14:36,51758.46,b6cdfbee-6dd9-48ba-9b6e-59a2cba69f32,Credit,Entertainment,57664.56,Desktop/Laptop,"Varanasi, Uttar Pradesh",ATM,0,INR,+9196081XXXXXX,Online gaming,anyaXXXXX@XXXXXX.com,-0.010018673768636854,-1
d815f72a-8d04-4ba7-9d2e-7bcd2d0afbb8,Finn Lall,Male,66,Uttar Pradesh,Varanasi,Varanasi Branch,Business,aa01f2fc-eb0a-4258-8c7f-6cf02fe50f73,29-01-2025,16:52:27,28841.39,68e62ec7-70fd-49cc-811d-aac1a6c8bd09,Credit,Health,26309.74,QR Code Scanner,"Varanasi, Uttar Pradesh",POS,0,INR,+9198951XXXXXX,Seminar registration,finnXXXXX@XXXXXXX.com,-0.021126050141023756,-1
c9e9fee0-8c77-4ef3-a4e7-72dd90066f36,Sneha Pant,Male,55,Meghalaya,Shillong,Shillong Branch,Business,376e6a20-5da2-4e73-8c28-c627c0660582,12-01-2025,10:01:43,36681.49,f8cdb8b0-b106-459a-ab97-38f5ac004f33,Credit,Entertainment,74915.49,QR Code Scanner,"Shillong, Meghalaya",Desktop,0,INR,+9199020XXXXXX,Online fitness class,snehaXXX@XXXXX.com,0.04093279216770779,1
624cb4eb-e5f6-4473-b700-35d117d4bc2a,Forum Lall,Male,62,Bihar,Muzaffarpur,Muzaffarpur Branch,Checking,86587584-e091-4f69-b8d8-694b3d591dc4,21-01-2025,09:23:24,84258.38,e446af21-8be7-474e-8fa4-4361c9b94a43,Withdrawal,Groceries,16500.24,ATM,"Muzaffarpur, Bihar",ATM,0,INR,+9193170XXXXXX,Penalty fee,forumXXX@XXXXX.com,-0.042146612214833734,-1
3a0ab772-9aac-410a-9d49-8b898adefea5,Kiaan Dubey,Male,21,Uttarakhand,Haridwar,Haridwar Branch,Business,d74e757d-ab07-46ad-a9f0-4e531603bc13,02-01-2025,12:54:22,40222.46,82ba141f-9b0b-41f0-ae22-6c61b385141e,Bill Payment,Health,98740.46,Wearable Device,"Haridwar, Uttarakhand",Mobile,0,INR,+9197718XXXXXX,Loan payment,kiaanXXX@XXXXXX.com,-0.06548526265926446,-1
ea8bd025-57c6-499d-91ed-46b50ec3239e,Gaurang Palla,Male,25,Nagaland,Dimapur,Dimapur Branch,Business,dffa5484-d750-4972-ad01-ee60b6622e60,17-01-2025,11:32:37,55983.71,39182e4f-3dec-43cc-9bb9-4e6805872b80,Withdrawal,Electronics,46430.44,ATM Booth Kiosk,"Dimapur, Nagaland",ATM,0,INR,+9199032XXXXXX,Import duty payment,gaurangXXXXX@XXXXX.com,0.010565383104057968,1
00dfe6a5-a7c2-4f5f-9691-96cc723fa57c,Adya Cherian,Male,49,Tamil Nadu,Salem,Salem Branch,Checking,e21f4412-2df2-4a7a-9846-4a909f44a747,18-01-2025,21:30:05,38083.21,38dd62f0-3d85-4e66-a328-994c8e53b706,Bill Payment,Groceries,95877.45,ATM,"Salem, Tamil Nadu",ATM,0,INR,+9196349XXXXXX,Loan payment,adyaXXXXX@XXXXX.com,-0.025271848214346693,-1
96408ebb-bd13-498c-a643-067232745b3f,Waida Chadha,Male,54,Sikkim,Jorethang,Jorethang Branch,Business,8ed59e0e-d6df-44c0-b004-ce91510e0d48,02-01-2025,18:16:48,59892.22,c9fe354d-085e-40eb-bcf8-bb9cee3a9907,Debit,Entertainment,17346.62,Banking Chatbot,"Jorethang, Sikkim",ATM,0,INR,+9198581XXXXXX,Training course fee,waidaXXX@XXXXXX.com,0.00259215271215385,1
122d5858-1933-491f-87c5-1ef92f57a1ed,Ekavir Khurana,Male,39,Uttar Pradesh,Meerut,Meerut Branch,Business,f07778b1-d3f6-4909-b3b1-2c38e549905d,02-01-2025,08:35:00,56100.6,a50461ef-6d90-4603-b01f-a3d8c22decec,Credit,Groceries,12806.58,Mobile Device,"Meerut, Uttar Pradesh",Desktop,0,INR,+9193580XXXXXX,Digital media purchase,ekavirXXXX@XXXXX.com,-0.0037093221632609197,-1
121cbdf5-5d56-4e5d-8bb6-6bcfd5cb32a7,Azad Gala,Female,33,Andaman and Nicobar Islands,Diglipur,Diglipur Branch,Business,228975fd-abf7-466d-8da3-2859b67c12a0,23-01-2025,14:35:34,30102.61,d4496ec0-ef38-4e4e-b972-03201afbe79f,Transfer,Health,85613.58,Mobile Device,"Diglipur, Andaman and Nicobar Islands",ATM,0,INR,+9198982XXXXXX,Tech gadgets purchase,azadXXXX@XXXXX.com,0.0001952363279861813,1
d945beb1-0d32-408a-85a0-025f7a5a57cd,Nisha Badal,Male,31,Dadra and Nagar Haveli and Daman and Diu,Daman,Daman Branch,Checking,8cbb3cfd-09ae-4da2-8bcc-0df21ffa2311,14-01-2025,11:16:31,42983.1,3bf20d34-0d77-4e0b-bf07-ef4f4958495b,Transfer,Electronics,69162.59,Wearable Device,"Daman, Dadra and Nagar Haveli and Daman and Diu",POS,0,INR,+9195731XXXXXX,Pharmacy bill,nishaXXXX@XXXXXXX.com,0.022449634928135342,1
2ffc0ade-b3e3-493d-9d8a-8af0198da979,Jacob Sane,Male,50,Tamil Nadu,Madurai,Madurai Branch,Savings,65759416-f4dc-4cae-a691-b33e705371c7,04-01-2025,10:10:57,88713.08,de69ed20-b7aa-49e2-9f22-d33811f73ff0,Transfer,Health,92918.38,POS Mobile Device,"Madurai, Tamil Nadu",POS,0,INR,+9195872XXXXXX,Birthday present,jacobXXXXX@XXXXXX.com,-0.04141051373816185,-1
6a9238c4-77e8-46e8-91ac-f85ce3e0992a,Benjamin Hayer,Female,22,Arunachal Pradesh,Itanagar,Itanagar Branch,Business,fe14478c-a3a1-4876-8c74-0ca8e485fa7c,30-01-2025,07:48:04,49146.09,5e7f1efd-3a12-4857-88c2-34140add6b71,Transfer,Health,80337.72,POS Terminal,"Itanagar, Arunachal Pradesh",ATM,0,INR,+9197878XXXXXX,Debt repayment,benjaminXXXX@XXXXXXX.com,-0.01791272560762902,-1
4fd6ce24-217c-48a9-b1ab-ac2be671ea9c,Onveer Sachdeva,Male,31,Tamil Nadu,Trichy,Trichy Branch,Savings,901a233f-bdf1-43b8-aca0-0307c70c8fd1,25-01-2025,11:56:20,81786.61,c0019134-31df-4a68-8bdd-2d45b2770e12,Transfer,Groceries,51445.94,POS Mobile Device,"Trichy, Tamil Nadu",Mobile,0,INR,+9196106XXXXXX,Car rental,onveerXXX@XXXXXXX.com,0.01379768617731203,1
fe9fd9c4-0099-408c-8090-a946fe28eeb3,Dhriti Kale,Male,67,Puducherry,Puducherry,Puducherry Branch,Business,755bf75c-91c7-44f5-8a9e-95fd1c1c6890,18-01-2025,20:38:17,73305.19,7e5ff016-3dd8-4ee2-acd3-989c8dc024bb,Bill Payment,Entertainment,99967.79,Web Browser,"Puducherry, Puducherry",ATM,0,INR,+9192487XXXXXX,Shopping mall purchase,dhritiXXX@XXXXX.com,-0.06815632128739102,-1
2b2b5fb9-5fb7-48db-ba37-24bfb3837d87,Rayaan Jayaraman,Female,18,Dadra and Nagar Haveli and Daman and Diu,Silvassa,Silvassa Branch,Checking,f7bfb63f-62a7-493d-8d7b-bd8d70022005,06-01-2025,15:56:20,62512.37,9018eec9-0bce-4e6d-a2c2-13c733910d8a,Transfer,Electronics,93914.6,Biometric Scanner,"Silvassa, Dadra and Nagar Haveli and Daman and Diu",POS,0,INR,+9197970XXXXXX,Insurance claim,rayaanXXXXX@XXXXXXX.com,-0.08538370938235995,-1
24d83252-4564-48c1-be57-eabc6f7b4b1a,Shivansh Char,Female,42,Chhattisgarh,Jagdalpur,Jagdalpur Branch,Business,76b9740f-8f73-4219-9c93-f52e55e4ebee,26-01-2025,17:23:55,85839.58,b2b57b39-72a6-4a7e-95ec-ce3541c8227a,Withdrawal,Entertainment,27642.22,ATM,"Jagdalpur, Chhattisgarh",Mobile,0,INR,+9199323XXXXXX,Flight booking,shivanshXXX@XXXXXX.com,-0.0037396802613840485,-1
540164ab-6cf4-451e-8980-8a24f6254600,Nimrat Agarwal,Male,58,Sikkim,Mangan,Mangan Branch,Checking,a3c0c0cd-94d7-460c-ac51-f17fcf36759e,10-01-2025,05:40:24,6919.86,368c3ca7-e531-453b-ae92-fd84b936d4dd,Withdrawal,Entertainment,58696.54,ATM,"Mangan, Sikkim",POS,0,INR,+9199401XXXXXX,Car repair service,nimratXXX@XXXXXX.com,-0.020797566003115997,-1
78636de5-288e-481d-bdf2-22632257cf07,Chanchal Dash,Female,69,Tripura,Udaipur,Udaipur Branch,Business,ee06fa5a-ea2f-46b5-a192-3544d5e681cf,12-01-2025,00:21:38,35929.84,9132588c-cd50-4d04-a747-7c216eddb003,Credit,Health,66473.79,Payment Gateway Device,"Udaipur, Tripura",Desktop,0,INR,+9192888XXXXXX,Sports equipment,chanchalXXXX@XXXXXX.com,-0.038644149091457525,-1
e235c3af-d70a-4cbc-bdca-6d77d3dc3eeb,Rishi Oommen,Male,63,Sikkim,Gangtok,Gangtok Branch,Savings,2ca559ca-a76d-441d-8ad4-9401452296b0,14-01-2025,14:10:49,47450.1,cdbb9a48-bab5-4b8a-9e1e-db59f6267ec8,Transfer,Groceries,56931.7,Mobile Device,"Gangtok, Sikkim",POS,0,INR,+9191472XXXXXX,Mobile phone payment,rishiXXX@XXXXXX.com,0.024896737632562116,1
eb98faa1-0995-4e24-a9b0-16b92a70b951,Indrajit Gill,Female,59,Karnataka,Bangalore,Bangalore Branch,Checking,07d26e57-9d29-4d42-908d-00bc7d447432,26-01-2025,12:07:44,80648.42,d179b6e0-a642-454a-bd00-abbc3ca72bea,Withdrawal,Entertainment,5697.47,ATM Booth Kiosk,"Bangalore, Karnataka",Mobile,0,INR,+9199523XXXXXX,Gift for colleague,indrajitXXXXX@XXXXXX.com,-0.07556016142273081,-1
6016138b-4aaf-4814-9cd5-2063b7493fe9,Victor Chakrabarti,Male,25,Kerala,Kochi,Kochi Branch,Savings,9978e3e9-33b1-460f-b53b-e13525b14940,07-01-2025,18:19:52,15273.26,00bbc6ac-a89c-4c3c-a550-74b8bf3a41d7,Withdrawal,Health,77093.16,ATM Booth Kiosk,"Kochi, Kerala",Desktop,0,INR,+9198619XXXXXX,Birthday present,victorXXX@XXXXX.com,-0.0263429666178171,-1
4e24ae24-6e29-4616-bbfa-a5437e5d38a1,Chandani Master,Male,61,Uttarakhand,Haridwar,Haridwar Branch,Checking,904c179b-3d4d-420d-988c-52ea3dd32de4,13-01-2025,15:05:14,35057.34,bb1bdc0f-2549-4f82-b88d-a59c3700f954,Withdrawal,Clothing,31519.1,Self-service Banking Machine,"Haridwar, Uttarakhand",Mobile,0,INR,+9192307XXXXXX,Home renovation,chandaniXXX@XXXXXX.com,0.004472398469318628,1
7a2d1791-937c-4f99-82ec-0cf760dda073,Balendra Shukla,Male,55,Tripura,Udaipur,Udaipur Branch,Savings,7498f70a-3628-43dc-8bf1-a03bcb607568,04-01-2025,19:01:18,1609.55,2a4cf8c2-26c8-4861-a1b0-ffa3098356e4,Credit,Clothing,76798.63,Desktop/Laptop,"Udaipur, Tripura",Desktop,0,INR,+9198474XXXXXX,Streaming subscription,balendraXXXX@XXXXXX.com,-0.048539264498235535,-1
1fdd64f8-bc26-4444-8c83-63ab2d632912,Quincy Kata,Male,40,Delhi,South Delhi,South Delhi Branch,Savings,ef004a40-daac-444e-acaa-e47d6b64e5ba,17-01-2025,02:11:21,88778.51,70e13f78-aa50-4c3b-a150-f472aacf90da,Credit,Electronics,89237.56,Tablet,"South Delhi, Delhi",ATM,0,INR,+9193164XXXXXX,Healthcare premium,quincyXXXXX@XXXXX.com,-0.010263675816684303,-1
18ffcc51-df31-4a94-87fc-846349de8443,Vrinda Hari,Female,56,Rajasthan,Ajmer,Ajmer Branch,Business,aade887d-d40d-4bd1-bc4b-b72c856b3241,03-01-2025,08:44:13,48586.78,001c8206-eb93-4fa7-bcc1-dbb1b4ea1074,Debit,Health,84979.92,Mobile Device,"Ajmer, Rajasthan",Desktop,0,INR,+9198693XXXXXX,Wedding gift,vrindaXXXXX@XXXXX.com,0.019434026891173184,1
18750c12-a642-4ecc-8878-6999bb8c7423,Vrishti Roy,Female,32,Himachal Pradesh,Kangra,Kangra Branch,Checking,dd005f70-9ad6-4f0d-81a1-815a67928dc6,13-01-2025,14:44:08,55818.49,7748d286-d74f-42c6-9217-f5998d68e748,Debit,Electronics,37545.56,Mobile Device,"Kangra, Himachal Pradesh",Mobile,0,INR,+9195763XXXXXX,Mobile recharge,vrishtiXXXXX@XXXXXXX.com,0.026382084647072257,1
7c0656ad-b5e5-4527-889a-5d76ba4c9009,Isaiah Wali,Female,62,Kerala,Thiruvananthapuram,Thiruvananthapuram Branch,Savings,c06223fd-3521-4c2e-83c8-d78f7d9cce93,22-01-2025,18:04:33,48865.1,6ba521ef-d10f-4e0a-b002-a7e04e059cd8,Credit,Groceries,25072.54,Web Browser,"Thiruvananthapuram, Kerala",Desktop,0,INR,+9193810XXXXXX,E-commerce refund,isaiahXXXX@XXXXX.com,0.0031932913905677873,1
886c082e-1b6c-47e3-b46d-7585bbdd44ac,Vritti Dara,Male,64,Odisha,Bhubaneswar,Bhubaneswar Branch,Business,e06780c3-f886-47fa-96b2-7a429d120636,10-01-2025,14:43:02,86388.25,8066f545-9b8d-48f0-b9a9-f68899879714,Debit,Clothing,90244.17,Mobile Device,"Bhubaneswar, Odisha",Mobile,0,INR,+9191258XXXXXX,Insurance premium,vrittiXXX@XXXXXX.com,-0.026233252645612493,-1
ee6b8250-b669-4d3d-9306-bb56aacbb567,Anirudh Mangal,Female,33,West Bengal,Howrah,Howrah Branch,Checking,34ae1c83-f92d-4184-926c-db91ab654e39,19-01-2025,13:44:54,8383.61,24052b2f-2af9-4b7b-984a-f4bd42367e03,Transfer,Restaurant,23838.06,POS Mobile App,"Howrah, West Bengal",ATM,0,INR,+9197352XXXXXX,Wedding anniversary gift,anirudhXXXXX@XXXXXXX.com,-0.023614420627427468,-1
1c2bf657-0cf8-4296-8dea-5621a1f0b9a7,Aishani Sarna,Male,23,Jharkhand,Hazaribagh,Hazaribagh Branch,Business,41bc47e0-950a-42bb-85a3-9ec391d005d0,20-01-2025,11:54:27,83176.45,d19d20d9-fe85-4fb2-b306-7ec9b73ce13b,Debit,Entertainment,90511.17,POS Mobile Device,"Hazaribagh, Jharkhand",Mobile,0,INR,+9199704XXXXXX,Loan payment,aishaniXXXX@XXXXXX.com,-0.03625209287938702,-1
7e39f4e2-c6fb-40e1-a803-ef72fd8342b2,Unni Nayar,Female,21,Jharkhand,Ranchi,Ranchi Branch,Checking,586be39e-fea2-44b9-af95-5a695c7fa808,25-01-2025,07:17:16,45224.28,2639160d-2304-4740-b721-4d9545799db1,Credit,Entertainment,76553.43,Web Browser,"Ranchi, Jharkhand",ATM,0,INR,+9197252XXXXXX,Transportation fare,unniXXX@XXXXXXX.com,-0.03426794574133518,-1
1282922d-9508-4ea1-a1fb-6b1afe7e8af5,Nikita Ravi,Female,22,Telangana,Hyderabad,Hyderabad Branch,Business,ef88e116-3e27-4876-97de-72387e2be262,21-01-2025,03:51:08,71310.14,8ff31b64-5f67-4263-9bcb-7524517b5fb9,Bill Payment,Electronics,53618.05,Mobile Device,"Hyderabad, Telangana",ATM,0,INR,+9196116XXXXXX,Taxi booking,nikitaXXXXX@XXXXXXX.com,-0.0045648380941273325,-1
4f8cfcd7-0537-4e44-8f48-477e2de9fef8,Champak Thaker,Female,38,Tripura,Agartala,Agartala Branch,Savings,a2f0bcec-021d-4288-9bbc-b95106af1d4a,28-01-2025,20:24:58,18071.68,9d76eb65-be49-4972-adc4-62c6c05c49f4,Bill Payment,Health,46068.84,Biometric Scanner,"Agartala, Tripura",ATM,0,INR,+9194672XXXXXX,Insurance premium,champakXXXX@XXXXX.com,0.017420785690262397,1
34d2be2b-68dc-4ea7-b7bb-5da3d909a565,Frado Ratta,Female,24,Assam,Dibrugarh,Dibrugarh Branch,Checking,ecd700ee-a850-4da1-acd0-44f94b456bbe,13-01-2025,03:34:01,73384.33,f3865f36-c2b9-4694-aea6-6f28f55d06aa,Bill Payment,Clothing,6124.77,Self-service Banking Machine,"Dibrugarh, Assam",Desktop,0,INR,+9195222XXXXXX,Freight charges,fradoXXXX@XXXXXXX.com,-0.06779575994079012,-1
2235d2b1-7ecf-4379-ac3c-1b4a8609d236,Abha Dugar,Female,63,Bihar,Muzaffarpur,Muzaffarpur Branch,Savings,5cfa9840-59d5-4cdd-9c1b-bfcaccdd7fac,26-01-2025,21:03:08,62002.18,22e0945a-9cad-4a4f-84dc-104601dee2dd,Transfer,Entertainment,30459.2,Self-service Banking Machine,"Muzaffarpur, Bihar",ATM,0,INR,+9199105XXXXXX,Electronics purchase,abhaXXX@XXXXX.com,-0.004692188914487305,-1
3b94c583-23b3-42de-a11f-43acfd8b92fb,Tanvi Bansal,Male,57,Haryana,Chandigarh,Chandigarh Branch,Savings,b9bc692d-4bc0-4037-bd5e-10f94c8c5f29,03-01-2025,21:05:19,29804.18,4034734a-58e3-4a1d-9cc6-859a284d98db,Transfer,Health,31525.79,POS Mobile Device,"Chandigarh, Haryana",POS,0,INR,+9193650XXXXXX,Bike rental,tanviXXX@XXXXX.com,0.01926209021835007,1
aa7aad54-ac1d-4f14-9ba2-1fe7fc6253bd,Dayamai Khare,Female,44,Lakshadweep,Kavaratti,Kavaratti Branch,Checking,e68c9a76-c689-48c4-87d6-6660478f30f5,08-01-2025,17:57:19,90478.36,05050de0-5033-4a00-a95a-2665fb2f4eb4,Transfer,Entertainment,75409.8,Web Browser,"Kavaratti, Lakshadweep",Mobile,0,INR,+9191760XXXXXX,School fee payment,dayamaiXXX@XXXXXXX.com,-0.0043413640564047284,-1
3c729a4b-d599-4191-b36a-13cd1b28ecf3,Vasana Buch,Male,56,Tamil Nadu,Salem,Salem Branch,Business,be5b363f-2ed9-409c-82e4-7aef5e504e3b,07-01-2025,05:10:35,91091.32,c415e942-7c26-4326-a357-afad99d64ff7,Withdrawal,Health,80125.21,Self-service Banking Machine,"Salem, Tamil Nadu",ATM,0,INR,+9197547XXXXXX,Training course fee,vasanaXXXXX@XXXXXXX.com,-0.02049839021333144,-1
60af723f-21ab-47e6-9ada-fbd1986a3d8d,Hamsini Mitter,Female,46,West Bengal,Kolkata,Kolkata Branch,Business,cf5a3a74-8afe-4730-b911-91b67298d7fa,15-01-2025,02:22:46,9366.38,a8c08ef0-deb8-4862-bc2f-3653277578d9,Debit,Clothing,85322.01,QR Code Scanner,"Kolkata, West Bengal",POS,0,INR,+9193448XXXXXX,Sports equipment,hamsiniXXXX@XXXXX.com,-0.02115353700931566,-1
bfe1b7a6-0df2-456e-b939-366e53fb08d3,Azaan Gara,Male,62,Lakshadweep,Kavaratti,Kavaratti Branch,Checking,ce107837-8564-42e3-89be-de8f20db1778,29-01-2025,20:24:35,75993.37,f38e98d1-ea81-40c1-a1d1-ad957b831bec,Withdrawal,Electronics,33519.21,ATM,"Kavaratti, Lakshadweep",POS,0,INR,+9191814XXXXXX,Home appliance repair,azaanXXXXX@XXXXXXX.com,0.0056285413702861775,1
0f89e15e-100e-4d0e-8a8e-8165382432c4,Ekani Bhavsar,Male,21,Sikkim,Gangtok,Gangtok Branch,Business,6b3389ba-e7d7-4380-b597-710a9dd61ab6,19-01-2025,18:44:47,39398.5,b548ec54-d5f1-434e-883b-a9e7aee8a5e4,Withdrawal,Electronics,48820.31,ATM,"Gangtok, Sikkim",Desktop,0,INR,+9193070XXXXXX,Subscription service,ekaniXXXXX@XXXXXX.com,-0.010632524127611509,-1
bfeffd19-00eb-481c-8558-271cea212fe4,Vivaan Nagy,Male,30,Jharkhand,Hazaribagh,Hazaribagh Branch,Business,1e0efa7f-fef3-44c8-8ac3-a9d066cd3cf3,02-01-2025,01:30:06,5625.18,97d898bc-4d93-4c72-824a-9804f6b00002,Withdrawal,Health,73260.5,Self-service Banking Machine,"Hazaribagh, Jharkhand",ATM,0,INR,+9196476XXXXXX,Streaming service subscription,vivaanXXXX@XXXXXXX.com,-0.03690742601088404,-1
5ee52f22-2441-4681-b060-8644e7221b04,Oviya Mall,Female,26,Dadra and Nagar Haveli and Daman and Diu,Daman,Daman Branch,Checking,894cdc3d-589d-4d72-85da-3e4979170c3f,02-01-2025,19:16:51,82116.62,55f690c2-f5b9-4be2-b453-6a8f9808e208,Credit,Restaurant,18538.82,Wearable Device,"Daman, Dadra and Nagar Haveli and Daman and Diu",ATM,0,INR,+9197805XXXXXX,Utility bill payment,oviyaXXXX@XXXXXXX.com,-0.02526498304066227,-1
24e6c799-8d79-4b5f-bb46-067511dea847,Vaishnavi Saini,Male,59,Uttarakhand,Rishikesh,Rishikesh Branch,Business,9e232105-9ef3-4170-939e-8303ff0facf2,06-01-2025,01:19:22,40270.19,3676bbd4-5573-4367-889f-e995d9b77cbe,Withdrawal,Entertainment,56976.72,ATM Booth Kiosk,"Rishikesh, Uttarakhand",POS,0,INR,+9197086XXXXXX,Childcare expense,vaishnaviXXXX@XXXXXX.com,0.029449467993082512,1
e4c9616b-5272-4083-889a-61ca5a33ad5d,Meera Shroff,Female,36,Manipur,Kangpokpi,Kangpokpi Branch,Business,81b2455c-45ab-4334-93c1-d4c9939f3679,08-01-2025,09:25:58,42578.87,3a36fe25-2abb-49f6-ac0e-6cc91bcd7dc0,Credit,Health,5231.59,Biometric Scanner,"Kangpokpi, Manipur",Desktop,0,INR,+9192275XXXXXX,New year shopping,meeraXXX@XXXXXXX.com,-0.03912335391574373,-1
3dbcae50-b4a8-4a9c-8297-1d77815cb3f3,Anusha Mody,Female,45,Telangana,Karimnagar,Karimnagar Branch,Business,e997c5ac-8997-4348-91d1-333bd2b7684b,03-01-2025,17:46:54,57136.22,6b5a24e6-5484-4ad2-addb-5fabe4585dd9,Transfer,Groceries,84501.98,ATM Booth Kiosk,"Karimnagar, Telangana",POS,0,INR,+9196553XXXXXX,Gift for friend,anushaXXXXX@XXXXX.com,0.019464597264027828,1
183c4941-c637-4430-9f5d-eacffb005d6c,Brijesh Khatri,Male,32,Sikkim,Jorethang,Jorethang Branch,Savings,00a40553-f7cb-4d96-8f43-9cf504e62600,01-01-2025,14:42:14,24068.06,87bb3195-e995-4132-b175-02a644b6bce0,Transfer,Health,86496.88,Smart Card,"Jorethang, Sikkim",Mobile,0,INR,+9191319XXXXXX,Department store shopping,brijeshXXX@XXXXXX.com,-0.009643606980168307,-1
3115bb6e-d686-4eaf-8bd0-7bcc0d2216f6,Naksh Brahmbhatt,Female,47,Kerala,Trichur,Trichur Branch,Checking,7ed2f441-b541-4f07-a0c8-c46ba111f190,08-01-2025,04:19:35,67490.06,5e32f371-634b-4821-ba78-ba9db3fe4959,Withdrawal,Entertainment,60291.17,ATM Booth Kiosk,"Trichur, Kerala",POS,0,INR,+9191354XXXXXX,Installment payment,nakshXXXXX@XXXXX.com,0.034590853337801875,1
